,trial,ra,dec,elon,elat,r2,p,s,r1,teff1,vmag,icmag,tmag,jmag,kmag,npt_pri,snrf,dm,mult,hostID,ffiClass
203275,17.0,262.070495605,53.0299263,250.06010437,75.9200134277,12.01909787,14.7026367188,74.8878707886,0.900411367416,6067.36328125,14.8024568558,14.1817998886,14.2329998016,13.7259998322,13.4060001373,14.0,36.376914978,9.89999961853,0.0,2271.0,6.0
203276,17.0,265.033569336,50.954624176,258.449890137,74.1947937012,5.26146311211,12.8315849304,38.3518791199,0.75036662817,5236.00537109,13.6483287811,12.7868804932,12.8520002365,12.1590003967,11.6719999313,8.0,17.0731525421,7.59999990463,0.0,3484.0,6.0
203277,17.0,266.084960938,51.6417922974,260.606506348,74.953414917,2.58884966503,9.40777301788,2.75291323662,0.273133039474,3392.97290039,12.644947052,10.368519783,10.2683668137,9.0941991806,8.33557701111,8.0,68.9819335938,1.04999995232,2.0,1837.0,8.0
203679,17.0,261.965393066,57.750164032,243.310653687,80.4415206909,11.8882252125,1.79636991024,1530.69726562,1.04030013084,6011.73779297,13.9486989975,13.3186006546,13.3690004349,12.8620004654,12.5430002213,24.0,102.332130432,9.35000038147,1.0,1928.0,6.0
203680,17.0,265.995544434,56.405834198,257.55380249,79.6719665527,6.0110353949,2.27321839333,461.094512939,0.762081682682,5432.50195312,15.5660562515,14.7702798843,14.8319997787,14.1899995804,13.748000145,26.0,14.9898881912,9.75,3.0,7587.0,6.0
203681,17.0,259.997406006,56.1936759949,240.697570801,78.611579895,9.72999351235,3.52821922302,3546.75488281,2.78542590141,6165.94970703,11.067191124,10.4795198441,10.5249996185,10.0539999008,9.77099990845,26.0,49.3311805725,8.75,0.0,614.0,6.0
203682,17.0,263.196350098,56.2135887146,249.480377197,79.1672363281,16.6867086776,4.41745471954,78.4119110107,0.670937895775,4551.23144531,15.9031553268,14.6522922516,14.5929574966,13.839302063,13.1325883865,26.0,129.240875244,8.64999961853,0.0,1347.0,6.0
203683,17.0,260.650543213,55.9708595276,242.807891846,78.5247802734,19.1920813713,6.92395496368,252.753509521,1.09342193604,5970.35302734,13.0125684738,12.3654403687,12.4160003662,11.904999733,11.5860004425,24.0,207.04460144,8.5,0.0,8486.0,6.0
203684,17.0,267.111663818,55.5450897217,261.485198975,78.898979187,7.50902093614,7.86994409561,141.247436523,0.924585998058,5741.16552734,13.8499584198,13.1387996674,13.1949996948,12.6260004044,12.2550001144,26.0,36.4282188416,8.75,2.0,729.0,6.0
203685,17.0,259.775421143,56.6345710754,239.291793823,78.9788360596,5.48803673056,7.18639564514,328.414916992,1.16597509384,6280.58496094,13.7890415192,13.2222805023,13.267999649,12.8129997253,12.5399999619,26.0,12.4481153488,9.64999961853,1.0,820.0,6.0
203686,17.0,263.091644287,54.7422218323,250.940170288,77.7238769531,13.3029905309,13.0218458176,13.1162347794,0.6283441782,4256.09033203,17.4762363434,16.0049495697,15.9359436035,15.0861330032,14.2959337234,18.0,13.1971197128,9.55000019073,1.0,6590.0,6.0
203687,17.0,262.978546143,54.3847045898,251.014450073,77.360748291,4.41631743016,27.765996933,24.5350818634,0.898962557316,5675.4453125,12.7980394363,12.0776805878,12.1350002289,11.5579996109,11.1770000458,16.0,15.2785186768,7.59999990463,0.0,4069.0,6.0
203688,17.0,265.46762085,56.077796936,256.258789062,79.3006896973,5.33871718295,20.3500461578,325.162506104,2.15434384346,6966.26416016,9.45803165436,9.06748008728,9.09399986267,8.78400039673,8.6280002594,26.0,28.6059246063,7.19999980927,0.0,8467.0,8.0
203689,17.0,264.721679688,56.479927063,253.625061035,79.6187438965,5.32137447381,33.2513694763,87.8255996704,1.48965167999,6760.82861328,12.6668205261,12.2195596695,12.2539997101,11.8839998245,11.6789999008,24.0,10.1615486145,9.39999961853,0.0,912.0,6.0
203690,17.0,262.893676758,58.2458343506,245.200210571,81.0705413818,5.67879840618,41.8246879578,38.8670692444,1.29202723503,6353.30908203,12.3928804398,11.8484802246,11.8920001984,11.4560003281,11.1990003586,22.0,18.4071807861,8.55000019073,0.0,737.0,6.0
203691,17.0,260.700775146,55.7629356384,243.274185181,78.3369445801,19.2274200357,96.3771133423,11.6242723465,1.29428470135,6251.72705078,10.8915510178,10.3173599243,10.3620004654,9.91899967194,9.65900039673,24.0,350.293151855,7.0,0.0,2708.0,8.0
203692,17.0,265.229095459,57.4788780212,254.019454956,80.6530532837,8.30629724713,252.615112305,2.92694711685,1.28698611259,5915.6171875,14.1251955032,13.461400032,13.513999939,12.9829998016,12.6470003128,24.0,9.89293575287,9.89999961853,2.0,2283.0,6.0
203693,17.0,261.166473389,57.0751914978,242.285171509,79.6608963013,1.47910701312,0.727039813995,104.135047913,0.316465467215,3403.92114258,16.9973163605,14.7040653229,14.6040048599,13.4126977921,12.6357498169,26.0,9.4890422821,5.69999980927,2.0,5945.0,8.0
203694,17.0,261.941223145,57.1926002502,244.305892944,79.9102706909,3.53321644316,5.0693655014,4.18946409225,0.215621575713,3262.83178711,19.0175380707,16.5297317505,16.4343128204,15.1396446228,14.3632984161,24.0,7.34125232697,6.44999980927,2.0,4266.0,6.0
203695,17.0,267.775848389,56.2968254089,263.094085693,79.6827850342,2.32105430788,5.73817586899,10.7588195801,0.402336776257,3597.41821289,15.1188821793,13.0473194122,12.9592266083,11.87114048,11.0760831833,24.0,21.8194522858,4.84999990463,1.0,7.0,8.0
204385,17.0,262.891906738,61.6519393921,234.450180054,84.1999359131,10.7694730049,1.28937768936,885.36138916,0.743831157684,5370.31835938,12.5171251297,11.707159996,11.7690000534,11.1149997711,10.6619997025,26.0,386.002807617,6.59999990463,1.0,7324.0,8.0
204386,17.0,259.396942139,60.7455368042,226.168212891,82.5395889282,16.0677271165,2.46161580086,343.283752441,0.812744498253,5069.90625,15.7736558914,14.8351202011,14.9029998779,14.1599998474,13.6350002289,24.0,46.3241577148,9.69999980927,0.0,7665.0,6.0
204387,17.0,265.166595459,60.4897575378,248.273025513,83.5625839233,2.79504042058,2.30983090401,2252.88671875,1.41352105141,6426.87841797,9.73390579224,9.21235942841,9.25399971008,8.8360004425,8.59200000763,22.0,33.8293609619,6.15000009537,0.0,764.0,8.0
204388,17.0,264.027374268,63.0698013306,231.210159302,85.6858139038,4.81459036908,3.6096329689,1426.58374023,1.58637607098,6123.50292969,13.3834695816,12.7881202698,12.8360004425,12.3520002365,12.0539999008,26.0,12.1155261993,9.80000019073,1.0,4778.0,6.0
204389,17.0,263.54989624,61.6395606995,237.270370483,84.3359298706,5.70542549749,7.74495267868,446.504364014,1.30259335041,6622.16650391,13.5958757401,13.1158800125,13.1540002823,12.7629995346,12.5410003662,24.0,16.0017223358,9.94999980927,1.0,884.0,6.0
204390,17.0,268.22958374,61.3414001465,260.727905273,84.7236404419,8.71529187215,13.2819242477,131.030715942,1.20952522755,5970.35302734,12.594660759,11.9472799301,11.9989995956,11.4870004654,11.1680002213,26.0,54.0797042847,8.30000019073,0.0,1612.0,9.0
204391,17.0,266.060180664,61.0400161743,250.729187012,84.2145614624,5.15097961431,14.4086513519,108.46496582,1.05733704567,6137.62158203,13.02156353,12.4234790802,12.4720001221,11.9870004654,11.6870002747,24.0,16.2544574738,8.55000019073,0.0,4492.0,6.0
204392,17.0,259.880462646,61.1213722229,226.008834839,82.9823379517,5.90690764047,15.6745042801,183.415939331,1.32610058784,6591.73925781,12.8973293304,12.410279274,12.4499998093,12.0469999313,11.8159999847,24.0,21.6577720642,9.25,0.0,1238.0,6.0
204393,17.0,263.354858398,60.9267311096,239.425262451,83.6531066895,3.49362111664,30.6689777374,24.7907371521,0.959106564522,5767.66357422,13.2372369766,12.5352401733,12.5900001526,12.029999733,11.6669998169,24.0,9.83632946014,8.25,2.0,3227.0,6.0
204394,17.0,260.617431641,60.5263977051,231.008712769,82.6758499146,1.57034331313,0.571962893009,51.5305252075,0.162927567959,3212.55249023,17.7745437622,15.213514328,15.1248445511,13.7935438156,13.0200948715,26.0,21.1212806702,4.44999980927,3.0,3651.0,8.0
204395,17.0,262.657684326,61.7085914612,233.21786499,84.194190979,2.41975134468,2.9136826992,47.4573135376,0.514405012131,3809.54614258,16.1713294983,14.2990779877,14.2182397842,13.2154407501,12.3915376663,26.0,7.6322555542,6.90000009537,3.0,1132.0,6.0
204396,17.0,267.182312012,61.7157287598,254.489624023,85.0028152466,3.66633036859,7.01488161087,5.55865526199,0.336108595133,3434.81420898,16.9888038635,14.7292900085,14.629488945,13.4555835724,12.6748695374,24.0,21.8004283905,5.90000009537,2.0,461.0,8.0
204397,17.0,258.539123535,60.8392715454,223.155853271,82.3732376099,2.36906484988,13.9428691864,2.60548400879,0.362185537815,3482.46459961,15.752579689,13.5529327393,13.4592647552,12.3110494614,11.5280094147,24.0,10.7233428955,4.94999980927,1.0,1631.0,8.0
204398,17.0,266.095184326,61.9284744263,248.110244751,85.0690841675,2.11575709389,8.27441120148,10.7398614883,0.496617645025,3766.71606445,15.5860910416,13.6765270233,13.5914020538,12.576546669,11.7573318481,20.0,7.75255727768,6.15000009537,2.0,3459.0,8.0
204399,17.0,267.506469727,60.3750305176,258.668609619,83.7161026001,2.80210262849,27.5942249298,0.689100563526,0.285948216915,3367.61938477,17.3163433075,14.9802265167,14.879860878,13.6672363281,12.8933439255,26.0,10.0258569717,5.69999980927,2.0,4565.0,8.0
204400,17.0,263.48638916,62.2559585571,233.857009888,84.8630981445,2.81584537471,82.6441192627,0.242101460695,0.36270147562,3487.98144531,15.9347009659,13.7406005859,13.6477918625,12.501329422,11.7172460556,26.0,13.163025856,5.15000009537,2.0,5741.0,8.0
205157,17.0,263.23550415,65.8399734497,191.678527832,87.178276062,1.82941308166,2.06515860558,350.002380371,0.719527542591,5035.00488281,13.1283216476,12.1917200089,12.2589998245,11.5069999695,10.9619998932,18.0,9.22909450531,6.75,1.0,5124.0,8.0
205158,17.0,264.448364258,65.9520187378,192.67980957,87.6841430664,3.68304908146,6.18091249466,302.727142334,1.01558446884,6081.34912109,13.7584571838,13.1455593109,13.1960000992,12.6979999542,12.3859996796,18.0,7.61016893387,9.14999961853,1.0,1783.0,6.0
205159,17.0,262.396118164,63.7566490173,217.779815674,85.754486084,3.31097037705,7.59663248062,198.651367188,1.08745908737,5794.28710938,13.3741197586,12.6706399918,12.7239999771,12.1780004501,11.8319997787,20.0,9.76644515991,8.69999980927,0.0,816.0,6.0
205160,17.0,267.680633545,66.1312484741,203.708251953,88.9751968384,6.39239705961,15.9198760986,240.873184204,1.72423148155,6353.30908203,13.180346489,12.6388397217,12.6820001602,12.2419996262,11.982000351,16.0,9.55354976654,9.94999980927,1.0,1090.0,6.0
205161,17.0,262.945281982,66.0108642578,187.7240448,87.1116409302,2.55388393592,1.72728288174,109.487510681,0.536920011044,3885.21508789,15.7013015747,13.9104671478,13.8277854919,12.8611469269,12.0375728607,18.0,8.05470657349,6.69999980927,4.0,3573.0,6.0
205162,17.0,260.319732666,65.8555450439,185.781188965,86.0358963013,2.55202271264,12.2822570801,2.17402529716,0.299459218979,3389.06689453,17.2066516876,14.8962602615,14.7960748672,13.5967912674,12.8212490082,22.0,9.3352022171,5.75,2.0,5382.0,8.0
205768,17.0,257.169616699,71.1946029663,129.071655273,83.4786987305,6.55290669677,1.07695436478,9419.86816406,1.70802795887,6486.34472656,12.9586648941,12.4502000809,12.4910001755,12.0740003586,11.8310003281,24.0,41.706741333,9.80000019073,1.0,1115.0,6.0
205769,17.0,256.797607422,71.3242950439,128.846237183,83.3042526245,14.7506497158,2.53037118912,439.177764893,0.793163537979,5495.40869141,15.563615799,14.7861595154,14.8459997177,14.220000267,13.7939996719,24.0,71.6743621826,9.89999961853,1.0,1731.0,6.0
205770,17.0,257.972412109,71.8496704102,123.398330688,83.2275314331,3.89371851343,6.64889526367,543.720031738,1.30796289444,6683.43994141,13.1400623322,12.6721200943,12.7089996338,12.3299999237,12.1190004349,26.0,10.8291130066,9.55000019073,0.0,216.0,6.0
205771,17.0,266.917114258,70.2499465942,105.667831421,86.1414260864,16.2427986981,15.4301109314,45.1353263855,0.89443063736,5470.15869141,14.6082983017,13.8172798157,13.876999855,13.25,12.829000473,20.0,25.7388191223,9.19999980927,1.0,6696.0,6.0
205772,17.0,266.547912598,70.3965301514,106.672195435,85.9620895386,4.97414126196,10.8956775665,63.7109985352,0.792251110077,5520.77587891,14.7494421005,13.977640152,14.0369997025,13.4149999619,12.9930000305,20.0,10.0133867264,9.10000038147,2.0,1671.0,6.0
205773,17.0,259.173248291,71.9487228394,120.462738037,83.4073944092,3.74581595739,16.3924674988,16.3985595703,0.694405555725,4725.61962891,14.9837436676,13.8212347031,13.7686424255,13.0661611557,12.4176006317,26.0,9.73107528687,8.05000019073,1.0,655.0,6.0
205774,17.0,261.879272461,70.4221572876,123.905288696,85.1322784424,3.81219640553,22.9227657318,63.0626907349,1.13822042942,6208.68994141,10.2242956161,9.64663982391,9.69299983978,9.23200035095,8.95199966431,26.0,47.8245124817,6.0,2.0,2862.0,8.0
205775,17.0,264.846588135,69.6742553711,119.298156738,86.3444137573,3.79128887388,44.2627639771,8.22983455658,0.787404596806,5308.84326172,14.069981575,13.2287607193,13.2919998169,12.6180000305,12.1499996185,26.0,8.24931716919,8.19999980927,1.0,1395.0,6.0
205776,17.0,266.805511475,70.1225585938,106.836853027,86.2493286133,13.1444743506,51.3445243835,42.9759788513,1.67055392265,6165.94970703,12.1903772354,11.6007194519,11.6479997635,11.1719999313,10.8830003738,18.0,47.9381408691,8.75,2.0,3918.0,6.0
205777,17.0,261.260284424,70.2549819946,127.036109924,85.1110305786,5.46226154042,141.68069458,9.1562128067,1.42635703087,6441.69287109,11.3346948624,10.8082799911,10.8489999771,10.4429998398,10.2130002975,24.0,14.4574737549,7.80000019073,1.0,7807.0,8.0
205778,17.0,264.625915527,69.7830276489,119.330329895,86.2114715576,1.09920591002,1.1330126524,33.8816299438,0.225762337446,3293.01000977,16.0869979858,13.6582365036,13.5587673187,12.3027820587,11.5357046127,26.0,17.9325618744,3.75,3.0,2335.0,8.0
205779,17.0,258.095123291,70.7588195801,130.459884644,83.9866104126,3.96809513267,6.18949842453,7.20624065399,0.353582203388,3454.80053711,17.7513961792,15.5049962997,15.4070272446,14.2382659912,13.450928688,24.0,7.80139923096,6.80000019073,2.0,3358.0,6.0
205780,17.0,261.215301514,68.3936920166,147.41116333,86.1729507446,2.2044976119,11.0462627411,4.40000009537,0.402104258537,3548.98876953,15.4974803925,13.3722772598,13.2887430191,12.1669225693,11.3756980896,26.0,8.63359642029,5.09999990463,2.0,4937.0,8.0
205781,17.0,264.625915527,69.7830276489,119.330329895,86.2114715576,1.48729158153,8.41696548462,2.33741879463,0.225762337446,3293.01000977,16.0869979858,13.6582365036,13.5587673187,12.3027820587,11.5357046127,26.0,16.4890766144,3.75,3.0,2335.0,8.0
205782,17.0,264.625915527,69.7830276489,119.330329895,86.2114715576,2.51952676568,19.188293457,0.779044210911,0.225762337446,3293.01000977,16.0869979858,13.6582365036,13.5587673187,12.3027820587,11.5357046127,26.0,34.2865715027,3.75,3.0,2335.0,8.0
206486,17.0,257.085510254,73.4634475708,116.64390564,81.844909668,10.5129300963,1.1941422224,1727.3861084,0.867419362068,5780.96142578,12.9586362839,12.2659597397,12.3210000992,11.7600002289,11.390999794,24.0,349.24029541,7.75,0.0,2332.0,8.0
206487,17.0,253.00730896,73.4468612671,122.378890991,81.0552215576,7.72038667647,3.75709199905,1222.12768555,1.40738320351,6353.30908203,13.9794530869,13.4400396347,13.4849996567,13.0410003662,12.7760000229,26.0,18.3774738312,10.3000001907,1.0,4198.0,6.0
206488,17.0,260.692718506,76.0192260742,103.149559021,80.1101226807,18.5064199577,5.32651948929,38.7538299561,0.612395823002,4175.28466797,17.0924339294,15.5514230728,15.4803981781,14.6039991379,13.7986373901,26.0,99.4014434814,8.94999980927,0.0,1593.0,6.0
206489,17.0,260.009124756,74.9282989502,106.829627991,81.0359420776,6.46905435276,4.33876276016,192.196029663,0.80238199234,5321.08349609,15.1195268631,14.2802400589,14.343000412,13.670999527,13.2049999237,22.0,21.0675792694,9.30000019073,0.0,5494.0,6.0
206490,17.0,249.128982544,74.7814483643,120.496185303,79.3806533813,3.55091502518,5.33358716965,109.216453552,0.78977650404,5023.42578125,14.0486307144,13.0897197723,13.156999588,12.3990001678,11.8579998016,26.0,13.4321928024,7.84999990463,0.0,2635.0,6.0
206491,17.0,263.442199707,75.6001281738,100.152252197,80.7275238037,3.91826114842,8.83449459076,152.906967163,1.05205285549,5780.96142578,14.0149459839,13.3105192184,13.3649997711,12.8120002747,12.4589996338,24.0,8.56202220917,9.25,0.0,3508.0,6.0
206492,17.0,257.926177979,74.302986145,111.980201721,81.3036117554,2.35655526818,7.93683290482,762.122009277,1.50440347195,7328.24560547,10.2008657455,9.88619995117,9.90600013733,9.63899993896,9.51299953461,26.0,8.52169036865,7.34999990463,0.0,2816.0,8.0
206493,17.0,251.206466675,73.8862762451,122.365036011,80.3847732544,3.32659851829,6.50419998169,62.2959747314,0.743209183216,4753.35253906,13.7517347336,12.6583204269,12.7329998016,11.8850002289,11.2629995346,26.0,9.7627363205,7.05000019073,0.0,7230.0,8.0
206494,17.0,259.018768311,73.8787460327,111.829933167,81.8224334717,2.53028968591,14.9030647278,101.535133362,1.05077290535,6251.72705078,9.66777515411,9.10359954834,9.14999961853,8.69600009918,8.42000007629,26.0,28.9125976562,5.30000019073,0.0,2935.0,8.0
206495,17.0,256.077728271,76.3761444092,107.771179199,79.2989883423,21.7692753871,85.5062561035,0.971158564091,0.614892661572,4176.65332031,16.5694599152,15.0361995697,14.9652872086,14.0915670395,13.2886238098,22.0,94.373046875,8.44999980927,0.0,2115.0,6.0
206496,17.0,253.819107056,75.6610946655,112.433418274,79.580619812,1.52144390143,0.504459857941,135.777664185,0.277161866426,3369.99267578,16.2161197662,13.8896284103,13.7892827988,12.5837192535,11.8136043549,26.0,19.731092453,4.55000019073,4.0,6032.0,8.0
206497,17.0,252.230438232,73.8640823364,121.3387146,80.6142883301,1.00265071202,0.802617192268,46.6975059509,0.207399904728,3263.02612305,16.9773635864,14.5012388229,14.4057941437,13.1216478348,12.3523283005,26.0,7.59622144699,4.34999990463,3.0,6137.0,8.0
206498,17.0,248.929885864,74.012878418,124.037139893,79.8107070923,2.17606150012,3.82940030098,12.0838737488,0.329143494368,3415.81030273,17.2325515747,14.9514789581,14.851518631,13.6658201218,12.8865814209,26.0,9.18180561066,6.05000019073,3.0,2022.0,8.0
206499,17.0,248.929885864,74.012878418,124.037139893,79.8107070923,2.48144552388,7.53843212128,4.89785385132,0.329143494368,3415.81030273,17.2325515747,14.9514789581,14.851518631,13.6658201218,12.8865814209,26.0,9.14790821075,6.05000019073,3.0,2022.0,8.0
206500,17.0,253.819107056,75.6610946655,112.433418274,79.580619812,1.92537302539,5.66637945175,5.39746189117,0.277161866426,3369.99267578,16.2161197662,13.8896284103,13.7892827988,12.5837192535,11.8136043549,26.0,14.8821296692,4.55000019073,4.0,6032.0,8.0
206501,17.0,253.819107056,75.6610946655,112.433418274,79.580619812,2.8866354372,25.0452957153,0.744095861912,0.277161866426,3369.99267578,16.2161197662,13.8896284103,13.7892827988,12.5837192535,11.8136043549,26.0,14.8927459717,4.55000019073,4.0,6032.0,8.0
206502,17.0,255.296875,76.0751724243,109.495384216,79.4543228149,2.90175658146,82.3932723999,0.124245963991,0.256959885359,3317.42553711,16.6111507416,14.2450580597,14.1442699432,12.9080944061,12.15122509,24.0,11.3934984207,4.80000019073,1.0,2592.0,8.0
